"EntityName"	"DepartmentSubdivision"	"count"	"medianOT"	"medianTotalPay"
"Mariposa"	"District Attorney"	16	0	35102.5
"Mariposa"	"Elections"	2	0	22319.5
"Mariposa"	"Engineering"	10	0	55185.5
"Mariposa"	"Facilities Maintenance"	22	0	31591
"Mariposa"	"Farm Advisor"	3	0	31002
"Mariposa"	"Fire"	40	0	3124
"Mariposa"	"Fire Safer Grant"	3	0	6848
"Mariposa"	"Fire/OES"	2	1721.5	34960
"Mariposa"	"Fleet Maintenance"	8	53.5	39794
"Mariposa"	"Health Department"	29	0	28558
"Mariposa"	"Housing"	3	0	30623
"Mariposa"	"Human Resources"	1	0	59079
"Mariposa"	"Human Services"	50	0	33536.5
"Mariposa"	"Human Services/Admin"	32	0	31381
"Mariposa"	"Jail Inmate Welfare"	1	0	13023
"Mariposa"	"Juvenile Detention"	9	0	5710
"Mariposa"	"Library"	29	0	5558
"Mariposa"	"Mental Health Svcs"	12	0	30262
"Mariposa"	"Parks & Rec"	38	0	1472
"Mariposa"	"Personnel"	2	0	46381.5
"Mariposa"	"Planning"	15	0	31911
"Mariposa"	"Plant Operation Svc"	3	637	45378
"Mariposa"	"Probation"	13	0	35551
"Mariposa"	"Probation-SLESF"	2	2522.5	49583
"Mariposa"	"Public Works Admin"	8	0	44134
"Mariposa"	"Revenue & Recovery"	1	0	44124
"Mariposa"	"Road Department"	25	381	36460
"Mariposa"	"Senior Nutrition"	4	0	14820.5
"Mariposa"	"Sheriff"	53	4567	58868
"Mariposa"	"Sheriff/Meth Grant"	1	13719	73300
"Mariposa"	"Solid Waste"	17	14	33981
"Mariposa"	"SS Wrap Around"	1	1062	59955
"Mariposa"	"Transit"	8	0	6616
"Mariposa"	"Treas/Tax Collector"	4	0	52705
"Mariposa"	"Trial Court Security"	6	0	11920.5
"Mariposa"	"Veterans"	1	0	17827
"Mariposa"	"Youthful Offenders Program"	1	4952	53658
"Mendocino"	"Agriculture"	13	0	31024
"Mendocino"	"Air Quality"	10	113	31686
"Mendocino"	"Alcohol / Other Drug Program"	27	0	44982
"Mendocino"	"Alternate Defender"	8	0	48396
"Mendocino"	"Animal Control"	14	7.5	23598.5
"Mendocino"	"Assessor"	18	0	40132
"Mendocino"	"Auditor - Controller"	12	0	37867
"Mendocino"	"Board Of Supervisors"	6	0	72345.5
"Mendocino"	"Buildings & Grounds"	29	0	28751
"Mendocino"	"CGAP - Dfc Grant"	1	338	35596
"Mendocino"	"Child Support Services"	35	61	33029
"Mendocino"	"Clerk Of The Board"	4	0	41531
"Mendocino"	"Clerk Recorder"	4	0	18342
"Mendocino"	"County Clerk - Election"	12	1	1792.5
"Mendocino"	"County Counsel"	12	0	63928.5
"Mendocino"	"Court Ab233 Program"	6	0	36278
"Mendocino"	"Da Anti Drug Abuse"	3	0	66227
"Mendocino"	"Da Victim Witness"	4	0	22332
"Mendocino"	"District Attorney"	42	0	41801.5
"Mendocino"	"Dot Administration"	92	458.5	35280.5
"Mendocino"	"Emergency Svc Cd Safety"	2	0	39616
"Mendocino"	"Employee Wellness"	1	0	48196
"Mendocino"	"Engineering & Technical Assist"	6	0	52134.5
"Mendocino"	"Environmental Health"	22	0	38289
"Mendocino"	"Executive Office"	8	0	71032
"Mendocino"	"Farm Advisor"	4	107	14204
"Mendocino"	"Garage"	2	0	41309
"Mendocino"	"General Liability"	3	575	47570
"Mendocino"	"General Services"	11	0	30973
"Mendocino"	"Health Benefits"	2	0	45084.5
"Mendocino"	"Hhsa Administration"	7	0	85224
"Mendocino"	"Human Resources"	9	0	47929
"Mendocino"	"Information Services"	18	0	53587
"Mendocino"	"Jail"	72	13101	64810
"Mendocino"	"Juvenile Hall"	42	4026.5	32668
"Mendocino"	"Library"	37	0	19904
"Mendocino"	"Mendocino County Fair"	3	0	24471
"Mendocino"	"Mental Health"	59	50	36309
"Mendocino"	"Micrographics"	1	0	33046
"Mendocino"	"Museum"	4	0	21079
"Mendocino"	"Ph Bioterrorism As"	2	339.5	49601
"Mendocino"	"Ph Maternal Child Health"	1	0	16175
"Mendocino"	"Ph Tobacco Ed"	1	3	16031
"Mendocino"	"Ph Wic"	14	641	31272.5
"Mendocino"	"Planning And Building"	30	0	42282.5
"Mendocino"	"Probation Office"	49	158	45046
"Mendocino"	"Public Defender"	23	0	55391
"Mendocino"	"Public Health"	17	0	35245
"Mendocino"	"Public Health Ccs"	7	0	36749
"Mendocino"	"Public Health Nursing"	19	0	36399
"Mendocino"	"Retiree Benefits"	1	53	39875
"Mendocino"	"Retirement"	4	0	45141
"Mendocino"	"Sheriff - Cops Program Ab3229"	1	0	51916
"Mendocino"	"Sheriff Coroner"	107	8261	65714
"Mendocino"	"Social Services"	364	0	34942.5
"Mendocino"	"Treasurer - Tax Collector"	6	838.5	43029.5
"Mendocino"	"Water Agency"	1	401	31344
"Mendocino"	"Workers Compensation"	2	0	57363
"Merced"	"Administrative Services - Custodial"	15	655	26811
"Merced"	"Administrative Services - Mail Room"	1	0	35394
"Merced"	"Administrative Services - Purchasing"	3	0	47474
"Merced"	"Administrative Services - Support Services"	1	0	69256
"Merced"	"Agricultural Commissioner"	33	0	48223
"Merced"	"Agricultural Commissioner - Animal Control"	25	9	24038
"Merced"	"Area Agency on Aging - Health Insurance Counseling and Advocates"	4	0	23331
"Merced"	"Area Agency on Aging - Merced Senior Service"	2	0	37357
"Merced"	"Area Agency on Aging - Ombudsman Program"	2	0	7873.5
"Merced"	"Area Agency on Aging - Pearls"	4	0	10047
"Merced"	"Assessor"	32	0	43569.5
"Merced"	"Auditor-Controller"	21	0	57098
"Merced"	"Board Of Supervisors"	11	0	55647
"Merced"	"Board Of Supervisors-District - 1"	1	0	20313
"Merced"	"Board Of Supervisors-District - 4"	1	0	2835
"Merced"	"Castle Airport Development Center"	14	0	38492
"Merced"	"Child Support Services Agency"	95	0	33562
"Merced"	"Commerce Aviation And Economic Development"	5	0	60018
"Merced"	"Cooperative Extension"	3	0	42611
"Merced"	"Coroner"	6	938	48783
"Merced"	"County Clerk"	1	125	42307
"Merced"	"County Counsel"	11	0	84206
"Merced"	"County Counsel - Departmental Legal Services"	2	0	121791
"Merced"	"County Counsel - Litigation"	1	0	116456
"Merced"	"County Executive Office"	10	0	82104
"Merced"	"Department Of Administrative Services"	4	0	56114
"Merced"	"Department Of Administrative Services - Communications"	1	77	50795
"Merced"	"Department Of Administrative Services - Information Systems"	39	29	63029
"Merced"	"Department Of Public Works - Building Division"	14	0	17901.5
"Merced"	"Department Of Public Works - Building Services Division"	14	302.5	49900.5
"Merced"	"Department Of Public Works - Parks Division"	32	0	11465.5
"Merced"	"Department Of Public Works - Public Works Administration"	12	0	88660
"Merced"	"Department Of Public Works - Recreation Division"	3	0	62584
"Merced"	"Department Of Public Works - Road Division"	65	273	44352
"Merced"	"Department Of Workforce Investment"	33	0	45072
"Merced"	"Department of Workforce Investment - Workforce Investment Act - Adults"	2	0	222
"Merced"	"District Attorney"	77	0	50647
"Merced"	"District Attorney - Anti Drug"	1	0	54142
"Merced"	"District Attorney - Victim Witness Assistance Program"	6	0	32238.5
"Merced"	"District Attorney - Welfare Fraud"	5	0	60463
"Merced"	"Elections"	7	118	3343
"Merced"	"Emergency Services"	1	0	23132
"Merced"	"Fire"	9	0	19305
"Merced"	"Fire Prevention"	5	0	18111
"Merced"	"Fleet Management Service"	6	0	43867
"Merced"	"Health - Administration"	13	0	43590
"Merced"	"Health - California Children Service"	23	0	36696
"Merced"	"Health - Child Health"	9	0	53249
"Merced"	"Health - Clinic Services"	16	0	41193.5
"Merced"	"Health - Disease Surveillance Investigation"	7	0	50045
"Merced"	"Health - Emergency Medical Services"	4	0	43309
"Merced"	"Health - Environmental Health"	23	0	59869
"Merced"	"Health - Laboratory"	3	0	43450
"Merced"	"Health - Maternal and Child Health"	15	0	43819
"Merced"	"Health - Prevention and Health Policy"	7	0	46521
"Merced"	"Health - Public Health Nursing"	1	0	43459
"Merced"	"Health - Vital Statistics/General Support"	1	0	41237
"Merced"	"Human Resources"	9	0	51678
"Merced"	"Human Services Agency"	29	60	40238
"Merced"	"Human Services Agency - Administrative Services Division"	107	0	35451
"Merced"	"Human Services Agency - Adult Protection - Public Guardian"	29	277	51760
"Merced"	"Human Services Agency - C-IV Project"	7	0	64540
"Merced"	"Human Services Agency - Eligibility Services Division"	240	509.5	39460.5
"Merced"	"Human Services Agency - Employment Services"	79	0	42982
"Merced"	"Human Services Agency - Los Banos"	25	2062	43130
"Merced"	"Human Services Agency - Multipurpose Senior Services Program"	5	0	55511
"Merced"	"Human Services Agency - Project Planning And Development Group"	8	141.5	58445
"Merced"	"Human Services Agency - Social Services Division"	147	376	50527
"Merced"	"In Home Support Services Public Authority"	2	0	49344.5
"Merced"	"Indigent Defense"	1	0	35929
"Merced"	"Juvenile Hall"	64	1147	44783
"Merced"	"Library"	49	0	14070
"Merced"	"Maddy And Emergency Services"	1	0	28342
"Merced"	"Medical Assistance Program"	9	0	30232
"Merced"	"Mental Health - Administration"	45	0	41898
"Merced"	"Mental Health - Alcohol And Drug Abuse"	27	32	42508
"Merced"	"Mental Health - Cal Works Alcohol and Drug"	1	71	42143
"Merced"	"Mental Health - COPE"	1	0	3780
"Merced"	"Mental Health - Drop In Center"	11	0	8765
"Merced"	"Mental Health - Drug Court"	1	0	36084
"Merced"	"Mental Health - Dual Diagnosis Program"	1	122	15721
"Merced"	"Mental Health - Innovation"	5	0	16490
"Merced"	"Mental Health - Inpatient"	55	590	42526
"Merced"	"Mental Health - Managed Care"	2	0	7598.5
"Merced"	"Mental Health - Merced Adult"	98	0	40398
"Merced"	"Mental Health - Merced Children"	1	0	13858
"Merced"	"Mental Health - Public Guardian Conservator/Public Administrator"	8	524.5	43177
"Merced"	"Planning And Community Development"	15	0	46809
"Merced"	"Probation"	17	0	41526
"Merced"	"Probation - Adult"	30	109	60000.5
"Merced"	"Probation - Crime Prevention Act"	7	0	60037
"Merced"	"Probation - Juvenile"	25	0	61950
"Merced"	"Public Defender"	26	0	57393.5
"Merced"	"Recorder"	9	0	38279
"Merced"	"Registrar Of Voters"	6	238	38028
"Merced"	"Retirement Operating"	11	0	33107
"Merced"	"Revenue And Reimbursement"	15	0	48489
"Merced"	"Risk Management"	6	0	48786
"Merced"	"Sealer Of Weights And Measures"	4	0	31696
"Merced"	"Sheriff"	150	1593.5	50442.5
"Merced"	"Sheriff - California ID"	3	0	26026
"Merced"	"Sheriff - California MMET Grant"	2	18169.5	82577
"Merced"	"Sheriff - COPS Universal Grant"	5	4115	55908
"Merced"	"Sheriff - Corrections"	104	14556	64562
"Merced"	"Sheriff - Court Operations"	44	0	17119.5
"Merced"	"Sheriff Inmate Welfare"	3	13	31172
"Merced"	"Tax Collector"	10	0	6926.5
"Merced"	"Treasurer"	5	0	63534
"Merced"	"Volunteer Firemen - Atwater"	20	0	539.5
"Merced"	"Volunteer Firemen - Ballico"	6	0	992.5
"Merced"	"Volunteer Firemen - Cressey"	6	0	327
"Merced"	"Volunteer Firemen - Delhi"	22	0	693.5
"Merced"	"Volunteer Firemen - Dos Palos"	13	0	568
"Merced"	"Volunteer Firemen - Gustine"	18	0	516
"Merced"	"Volunteer Firemen - Hilmar"	20	0	824.5
"Merced"	"Volunteer Firemen - Le Grand"	11	0	471
"Merced"	"Volunteer Firemen - Livingston"	18	0	1675.5
"Merced"	"Volunteer Firemen - Los Banos"	10	0	405
"Merced"	"Volunteer Firemen - Mckee"	24	0	556.5
"Merced"	"Volunteer Firemen - Merced"	11	0	317
"Merced"	"Volunteer Firemen - Planada"	7	0	489
"Merced"	"Volunteer Firemen - Santa Nella"	2	0	218
"Merced"	"Volunteer Firemen - Snelling"	3	0	346
"Merced"	"Volunteer Firemen - Stevinson"	7	0	3011
"Merced"	"Volunteer Firemen - Winton"	25	0	1312
"Modoc"	"Administration"	4	1248	38007
"Modoc"	"Agriculture"	16	122	8582.5
"Modoc"	"Assessor"	6	0	42443.5
"Modoc"	"Auditor"	4	0	35644.5
"Modoc"	"Behavioral Health"	38	393	11150
"Modoc"	"Board of Supervisors"	9	0	21218
"Modoc"	"Buildings and Grounds"	2	63	25306
"Modoc"	"CalWorks"	7	0	33309
"Modoc"	"Cemetery"	9	0	6350
"Modoc"	"Clerk / Recorder"	1	0	28199
"Modoc"	"Dispatch"	9	515	22198
"Modoc"	"District Attorney"	9	968	35333
"Modoc"	"Family Support"	2	0	30450
"Modoc"	"Farm Advisor"	2	0	27443.5
"Modoc"	"First 5 Families"	1	0	64467
"Modoc"	"Health Services"	1	0	109030
"Modoc"	"Information Technology"	4	0	38037
"Modoc"	"Jail"	18	975	3930.5
"Modoc"	"Library"	8	0	5348.5
"Modoc"	"Mental"	1	0	4188
"Modoc"	"Migrant Housing Operation"	3	0	33100
"Modoc"	"Modoc County Transportation"	4	0	48072
"Modoc"	"Natural Resource"	1	0	48595
"Modoc"	"Office of Emergency Services"	3	92	35776
"Modoc"	"Planning"	5	0	29397
"Modoc"	"Probation"	11	694	8032
"Modoc"	"Public Health"	23	216	41771
"Modoc"	"Public Works"	2	0	40599.5
"Modoc"	"Road Department"	31	903	46568
"Modoc"	"Sheriff"	23	3809.5	28038
"Modoc"	"Social Services"	40	585	22606.5
"Modoc"	"Tax Collector"	4	0	2472.5
"Modoc"	"Treasurer"	3	0	38369
"Modoc"	"Veterans Services"	1	0	30741
"Modoc"	"Watermaster"	4	173	20512.5
"Mono"	"Animal Control"	8	141	33157.5
"Mono"	"Assessor"	10	0	53814
"Mono"	"Board of Supervisors"	8	0	45446.5
"Mono"	"Building"	2	3353	74650
"Mono"	"Clerk/Recorder"	5	0	65781
"Mono"	"Community Development"	9	0	53842
"Mono"	"County Administration"	10	748	46420
"Mono"	"County Counsel"	7	0	52755
"Mono"	"Department Of Finance"	18	1016.5	55321.5
"Mono"	"District Attorney"	9	6242	96645
"Mono"	"Economic Development"	5	151	45330
"Mono"	"Engineering And Projects"	4	0	72101.5
"Mono"	"Facilities"	15	1236	43065
"Mono"	"Information Technology"	12	1425	67857.5
"Mono"	"Jail"	23	3079.5	54702
"Mono"	"Mental Health"	21	822.5	42596
"Mono"	"Paramedics"	27	13625	83988
"Mono"	"Planning Commission"	5	0	800
"Mono"	"Probation"	12	302.5	40152.5
"Mono"	"Public Health"	21	264	55011
"Mono"	"Road Department"	30	1854	48469.5
"Mono"	"Sheriff"	45	6190	65419
"Mono"	"Social Services"	28	1656	41658.5
"Mono"	"Solid Waste"	7	2557	49136
"Monterey"	"Agriculture Commissioner"	76	153	51472.5
"Monterey"	"Assessor/Clerk/Recorder"	75	0	43172
"Monterey"	"Auditor Controller"	46	0	65607.5
"Monterey"	"Board Of Supervisors"	22	0	83362
"Monterey"	"Child Support Services"	108	0	51659
"Monterey"	"Clerk Of The Board"	4	0	57025
"Monterey"	"Cooperative Extension Service"	8	0	23390
"Monterey"	"County Administrative Office"	36	0	77856.5
"Monterey"	"County Counsel"	42	0	110232.5
"Monterey"	"District Attorney"	140	0	84303.5
"Monterey"	"Economic Development"	47	0	54760
"Monterey"	"Elections"	14	0	55372.5
"Monterey"	"Emergency Communication"	79	19819	82988
"Monterey"	"Equal Opportunity Office"	4	0	74594.5
"Monterey"	"Health"	914	0	50003.5
"Monterey"	"Human Resources"	35	0	54497
"Monterey"	"Information Technology"	110	0	78945.5
"Monterey"	"Library"	117	0	15967
"Monterey"	"Natividad Medical Center"	1148	1541.5	51109.5
"Monterey"	"Parks"	140	53	11122
"Monterey"	"Probation"	310	0	72041.5
"Monterey"	"Public Defender"	51	0	79480
"Monterey"	"Resource Management Agency"	276	0	50276
"Monterey"	"Sheriff-Coroner"	431	7750	101685
"Monterey"	"Social Services"	822	0	47753
"Monterey"	"Treasurer/Tax Collector"	48	0	49119.5
"Monterey"	"Water Resources Agency"	48	0	68704
"Napa"	"Ag Commissioner/sealer"	51	0	45466
"Napa"	"Airport - Operations"	7	0	61787
"Napa"	"Animal Services"	9	6984	56811
"Napa"	"Animal Shelter - Operations"	9	10	43182
"Napa"	"Assessor"	25	0	58414
"Napa"	"Auditor-controller"	23	0	68808
"Napa"	"Board Of Supervisors"	5	0	91429
"Napa"	"Building Inspection"	16	0	70298.5
"Napa"	"Child Support Services"	36	878.5	56046.5
"Napa"	"Communications"	6	1557	77410
"Napa"	"Coroner"	7	0	2883
"Napa"	"Corrections"	109	2488	65741
"Napa"	"County Counsel"	20	0	115297.5
"Napa"	"County Executive Office"	21	0	72339
"Napa"	"County Library - Operations"	100	0	18172
"Napa"	"Cu Cooperative Extension"	4	0	45650
"Napa"	"District Attorney"	67	0	57845
"Napa"	"District Attorney - Consumer"	4	267.5	58256.5
"Napa"	"Elections"	6	0	46113.5
"Napa"	"Fleet Management - Operations"	3	50	67105
"Napa"	"Hose - Agency Administration"	6	0	92740
"Napa"	"Hose - Alcohol And Drug Svc"	30	0	59468
"Napa"	"Hose - Child Welfare Services"	67	0	45464
"Napa"	"Hose - Comprehensive Services"	43	0	61031
"Napa"	"Hose - Fiscal"	31	0	53635
"Napa"	"Hose - Health Care Enhancement"	1	711	26181
"Napa"	"Hose - Mental Health"	93	0	68028
"Napa"	"Hose - Operations"	17	0	49117
"Napa"	"Hose - Organizational Resource"	6	0	58609.5
"Napa"	"Hose - Public Health"	66	0	51817
"Napa"	"Hose - Quality Management"	8	0	70865
"Napa"	"Hose - Self Sufficiency"	104	417	52640
"Napa"	"Housing And Intergovernmental"	5	0	71078
"Napa"	"Human Resources"	14	0	69907
"Napa"	"Information Technology Services"	45	0	91313
"Napa"	"Juvenile Hall"	62	166.5	49916
"Napa"	"Lafco"	3	0	67125
"Napa"	"Pies-Local Enforcement Agency"	2	0	86536
"Napa"	"Pies - Environmental Health"	23	0	72299
"Napa"	"Planning Building & Envy Services"	41	0	67352
"Napa"	"Probation"	81	0	72793
"Napa"	"Property Management"	31	0	45587
"Napa"	"Public Defender"	25	0	71578
"Napa"	"Public Works"	56	0	77014
"Napa"	"Recorder/County Clerk"	9	0	47339
"Napa"	"Records Management"	5	0	41308
"Napa"	"Roads"	31	599	58627
"Napa"	"Sheriff"	132	10655	116127.5
"Napa"	"Special Investigations Unit"	4	21362	118113.5
"Napa"	"Training And Org Dev"	1	0	106148
"Napa"	"Treasurer-tax Collector"	12	0	55390.5
"Nevada"	"Agriculture Services"	10	0	24490.5
"Nevada"	"Airport"	6	137	16229
"Nevada"	"Assessor"	27	11	38849
"Nevada"	"Auditor - Controller"	13	0	54205
"Nevada"	"Behavioral Health"	56	0	41245.5
"Nevada"	"Building Inspection"	15	0	27612
"Nevada"	"Central Services"	1	0	47759
"Nevada"	"Child Support Services"	23	0	45603
"Nevada"	"Clerk Of The Board"	12	0	43639.5
"Nevada"	"Clerk Recorder"	5	56	33976
"Nevada"	"Code Enforcement"	6	0	49290
"Nevada"	"Collections"	2	0	46751
"Nevada"	"Community Development Administration"	17	0	43221
"Nevada"	"County Counsel"	9	0	55044
"Nevada"	"County Executive Office"	7	0	100950
"Nevada"	"Department Of Public Works Administration"	3	0	53037
"Nevada"	"Department Of Social Services"	105	257	40536
"Nevada"	"District Attorney"	29	0	48283
"Nevada"	"Elections"	15	142	5671
"Nevada"	"Emergency Management"	1	0	93935
"Nevada"	"Environmental Health"	15	0	53377
"Nevada"	"Facilities Management"	14	0	43364
"Nevada"	"Fleet"	10	190.5	45040
"Nevada"	"Geographic Information Systems"	4	0	33634.5
"Nevada"	"Health & Human Services Agency Administration"	28	0	46972
"Nevada"	"Housing & Community Services"	3	0	3023
"Nevada"	"Human Resources"	8	0	54226.5
"Nevada"	"Information Systems Administration"	31	0	61813
"Nevada"	"Juvenile Hall"	42	198	26806
"Nevada"	"Library Administration"	5	0	30263
"Nevada"	"Library Branch 1 - Madelyn Helling"	10	0	13906
"Nevada"	"Library Branch 2 Grass Valley"	8	0	31408.5
"Nevada"	"Library Branch 3 - Truckee"	9	0	11121
"Nevada"	"Library Branch 5 - Penn Valley"	1	0	17460
"Nevada"	"Library Branch 6 - Bear River"	1	0	747
"Nevada"	"Planning"	10	0	59132
"Nevada"	"Probation"	38	0	45237.5
"Nevada"	"Public Defender"	13	0	77148
"Nevada"	"Public Health"	52	0	32917.5
"Nevada"	"Purchasing"	2	0	49143.5
"Nevada"	"Risk Management"	2	0	74555
"Nevada"	"Roads Engineering"	6	0	79193
"Nevada"	"Roads Maintenance"	51	400	33497
"Nevada"	"Sheriff Administration Support Services"	26	0	38190
"Nevada"	"Sheriff Animal Control"	4	1986	39000
"Nevada"	"Sheriff Corrections"	73	10333	67380
"Nevada"	"Sheriff Court Security"	7	2586	68832
"Nevada"	"Sheriff Dispatchers"	14	14854.5	58989
"Nevada"	"Sheriff Operations"	66	5210	71399.5
"Nevada"	"Sheriff Truckee"	12	10700	77715.5
"Nevada"	"Solid Waste Western"	3	0	44922
"Nevada"	"Transit"	28	171.5	21052
"Nevada"	"Treasurer - Tax Collector"	9	0	45280
"Nevada"	"Veterans Services"	3	0	20931
"Nevada"	"Victim Witness Program"	4	0	26482
"Nevada"	"Waste Water Management"	19	1934	57968
"Orange"	"Assessor"	348	1528.5	64475.5
"Orange"	"Auditor-Controller"	401	24	50010
"Orange"	"Board of Supervisors - 1st District"	16	0	33562.5
"Orange"	"Board of Supervisors - 2nd District"	7	0	62151
"Orange"	"Board of Supervisors - 3rd District"	14	0	25482.5
"Orange"	"Board of Supervisors - 4th District"	13	0	47686
"Orange"	"Board of Supervisors - 5th District"	9	0	61922
"Orange"	"Child Support Services"	563	0	47401
"Orange"	"Clerk-Recorder"	109	11	43360
"Orange"	"Clerk of The Board"	28	0	54268.5
"Orange"	"County Counsel"	102	0	130441.5
"Orange"	"County Executive Office"	197	0	71850
"Orange"	"District Attorney"	798	0	85642.5
"Orange"	"Health Care Agency"	2558	0	60821.5
"Orange"	"Human Resource Services"	138	0	70060.5
"Orange"	"Internal Audit"	16	0	101239
"Orange"	"John Wayne Airport"	177	0	69270
"Orange"	"OC Community Resources"	1644	0	33712.5
"Orange"	"OC Dana Point Harbor"	17	0	57417
"Orange"	"OC Public Works"	950	47.5	64164
"Orange"	"OC Waste & Recycling"	277	460	54762
"Orange"	"Office Of The Performance Audit Director"	4	0	110148.5
"Orange"	"Orange County Public Administration"	7	458	67631
"Orange"	"Orange County Public Guardian"	46	0	68404
"Orange"	"Probation"	1299	86	62267
"Orange"	"Public Defender"	407	0	98655
"Orange"	"Registrar of Voters"	67	194	44538
"Orange"	"Sheriff-Coroner"	3997	3716	72801
"Orange"	"Social Services Agency"	4018	0	47444.5
"Orange"	"Treasurer/Tax Collector"	90	0	46742.5
"Placer"	"ADM-Administrative Services"	7	0	61077
"Placer"	"ADM-Central Services"	9	0	53333
"Placer"	"ADM-Info Tech Systems Division"	64	0	93872.5
"Placer"	"ADM-Procurement Services"	10	0	64011.5
"Placer"	"ADM-Revenue Services"	15	0	48078
"Placer"	"ADM-Telecommunication Services"	20	1403.5	100093
"Placer"	"AGR-Agricultural Comm/Sealer"	22	0	49266.5
"Placer"	"APC-Air Pollution Control Dist"	33	0	57388
"Placer"	"ASR-Assessors Office"	81	0	71271
"Placer"	"AUD-Auditor Controllers Office"	42	0	55653
"Placer"	"BLD-Building Division"	24	165	80167
"Placer"	"CCL-County Counsel"	23	0	101082
"Placer"	"CDR-Community Dev/Res Agency"	30	0	66172
"Placer"	"CDR-Engineering & Surveying"	24	0	97015
"Placer"	"CEO-Board of Supervisors Offc"	21	0	56304
"Placer"	"CEO-Clerk of the Board"	6	0	53816
"Placer"	"CEO-County Executive Office"	28	0	70924.5
"Placer"	"CEO-Economic Development"	6	0	65970.5
"Placer"	"CEO-Emergency Services"	5	0	58678
"Placer"	"CEO-Orgnztnl Dvlpmnt Dvsn"	4	0	60298
"Placer"	"CEO-Risk Mgmt.-Gen Liab-Wkrs Comp"	5	0	101455
"Placer"	"CEO-Risk Mgmt. & Labor Relations"	7	0	106041
"Placer"	"CLK-County Clerk-Recorder"	56	0	55288
"Placer"	"CSS-Child Support Services"	49	0	44533
"Placer"	"DAO-District Attorneys Office"	112	0	70550.5
"Placer"	"DPW-Administration"	10	0	72808.5
"Placer"	"DPW-Engineering"	42	0	94905.5
"Placer"	"DPW-Fleet Operations"	20	149.5	64694
"Placer"	"DPW-Flood Control Management"	3	0	110085
"Placer"	"DPW-Natl Pollutn Elimntn Sys"	8	20.5	43698
"Placer"	"DPW-Placer County Transit"	34	498.5	47220.5
"Placer"	"DPW-Road Maintenance"	83	1112	60007
"Placer"	"DPW-TART"	25	833	57098
"Placer"	"FAC-Administration"	15	0	61077
"Placer"	"FAC-Building Maintenance"	54	0	49591.5
"Placer"	"FAC-Capital Improvements"	10	0	100983
"Placer"	"FAC-CSA28-Dutch Flat Rec"	5	0	2888
"Placer"	"FAC-DeWitt Development"	6	515.5	79260.5
"Placer"	"FAC-Museums"	10	0	37722
"Placer"	"FAC-Parks & Grounds Maintenance"	33	0	57164
"Placer"	"FAC-Utility Services"	62	1293.5	72920
"Placer"	"FRM-Farm Advisor"	6	0	18211.5
"Placer"	"HHS-Administration"	59	0	52778
"Placer"	"HHS-Administration and MIS"	3	0	16614
"Placer"	"HHS-Adult System of Care"	147	0	49096
"Placer"	"HHS-Animal Services"	19	407	52084
"Placer"	"HHS-Children System of Care"	188	0	58652.5
"Placer"	"HHS-Community Clinics"	13	0	6963
"Placer"	"HHS-Community Health"	8	0	11096.5
"Placer"	"HHS-Domestic Animal Control"	1	50	33396
"Placer"	"HHS-Environmental Health"	29	0	77600
"Placer"	"HHS-Housing Assistance Service"	2	0	64171
"Placer"	"HHS-Human Services"	258	0	44533
"Placer"	"HHS-IHSS Public Authority"	7	0	42412
"Placer"	"HHS-Medical Clinics"	77	0	20363
"Placer"	"HHS-Public Health"	70	0	56721
"Placer"	"LIB-County Library"	83	0	10248
"Placer"	"Local Agency Formation Co."	2	168	88042
"Placer"	"PLN-Planning Division"	17	0	98415
"Placer"	"PRO-Food Services Program"	20	752.5	39295.5
"Placer"	"PRO-Probation Department"	151	175	66195
"Placer"	"PRS-Clerical Pool"	28	0	1587
"Placer"	"PRS-Employee Benefits"	10	0	70873
"Placer"	"PRS-Personnel Department"	23	0	60207
"Placer"	"RDV-Redevelopment"	1	0	52697
"Placer"	"SRF-Administration"	47	0	57775
"Placer"	"SRF-Auburn/So. Placer Patrol"	130	7991	109619.5
"Placer"	"SRF-Jail Corrections & Deten"	219	1351	71213
"Placer"	"SRF-Sheriff Grants Program"	13	3745	64851
"Placer"	"SRF-So. Placer Corrections & Deten"	31	508	23131
"Placer"	"SRF-Support Services"	65	30	57575
"Placer"	"SRF-Tahoe Operations"	45	5963	112903
"Placer"	"TAX-Treasurer/Tax Collector"	29	0	57144
"Placer"	"VET-Veterans Services Office"	6	0	34601
"Plumas"	"Ab109-Sheriff"	3	2088	36882
"Plumas"	"Agriculture"	5	0	22281
"Plumas"	"Airports"	2	0	26837.5
"Plumas"	"Alcohol & Drug"	4	195.5	6599
"Plumas"	"Animal Control"	8	0	5948
"Plumas"	"Assessor"	12	0	36921
"Plumas"	"Auditor"	8	0	44039.5
"Plumas"	"Beh. Health Ab109"	2	0	10231
"Plumas"	"Board Of Supervisor"	7	0	44749
"Plumas"	"Boat Patrol"	5	157	13674
"Plumas"	"Building"	5	0	55760
"Plumas"	"Child Support"	10	0	33694.5
"Plumas"	"Clerk Recorder"	7	0	15369
"Plumas"	"County Counsel"	4	0	58901.5
"Plumas"	"County Parks"	3	0	10593
"Plumas"	"Court Security"	7	0	9291
"Plumas"	"Csa #12 Senior Transportation"	8	0	15711
"Plumas"	"District Attorney"	13	0	42495
"Plumas"	"Elections"	10	0	108
"Plumas"	"Engineering"	3	0	46414
"Plumas"	"Environmental Health"	6	0	54471.5
